"PP04B_COD";"PP04B_label";"caes_seccion_cod";"caes_seccion_label";"caes_division_cod";"caes_division_label";"caes_eph_cod";"caes_eph_label";"caes_version"
"5303";"Comercio de alimentos, bebidas y tabaco";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5304";"Comercio de textiles y avíos (mercería), prendas de vestir, calzado, marroquinería y art. similares";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5305";"Comercio de materiales de construcción, artículos de ferretería y materiales para plomería e instalaciones de gas; pinturas, espejos, artículos para revestimientos";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5306";"Comercio de mercaderías ncp incluso mercaderías usadas";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5307";"Tiendas no especializadas con predominancia de alimentos y bebidas";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5308";"Tiendas no especializadas sin predominancia de alimentos y bebidas";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5309";"Venta al por menor por correo, televisión, Internet y otros medios de comunicación";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5310";"Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"5311";"Reparación de efectos personales y enseres domésticos";"G";"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES, MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS";"53";"COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS";NA;NA;"0"
"55";"SERVICIOS DE HOTELERIA Y RESTAURANTES";"H";"SERVICIOS DE HOTELERIA Y RESTAURANTES";"55";"SERVICIOS DE HOTELERIA Y RESTAURANTES";NA;NA;"0"
"5501";"Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal";"H";"SERVICIOS DE HOTELERIA Y RESTAURANTES";"55";"SERVICIOS DE HOTELERIA Y RESTAURANTES";NA;NA;"0"
"5502";"Servicios de expendio de comidas por vendedores ambulantes";"H";"SERVICIOS DE HOTELERIA Y RESTAURANTES";"55";"SERVICIOS DE HOTELERIA Y RESTAURANTES";NA;NA;"0"
"5503";"Servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas";"H";"SERVICIOS DE HOTELERIA Y RESTAURANTES";"55";"SERVICIOS DE HOTELERIA Y RESTAURANTES";NA;NA;"0"
"60";"SERVICIO DE TRANSPORTE TERRESTRE";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"60";"SERVICIO DE TRANSPORTE TERRESTRE";NA;NA;"0"
"6001";"Transporte ferroviario";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"60";"SERVICIO DE TRANSPORTE TERRESTRE";NA;NA;"0"
"6002";"Transporte por metro";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"60";"SERVICIO DE TRANSPORTE TERRESTRE";NA;NA;"0"
"6003";"Transporte automotor de carga";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"60";"SERVICIO DE TRANSPORTE TERRESTRE";NA;NA;"0"
"6004";"Transporte automotor de pasajeros";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"60";"SERVICIO DE TRANSPORTE TERRESTRE";NA;NA;"0"
"6009";"Transporte terrestre ncp";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"60";"SERVICIO DE TRANSPORTE TERRESTRE";NA;NA;"0"
"61";"SERVICIO DE TRANSPORTE POR VIA ACUATICA";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"61";"SERVICIO DE TRANSPORTE POR VIA ACUATICA";NA;NA;"0"
"6100";"Servicio de transporte por vía acuática";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"61";"SERVICIO DE TRANSPORTE POR VIA ACUATICA";NA;NA;"0"
"62";"SERVICIO DE TRANSPORTE AEREO";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"62";"SERVICIO DE TRANSPORTE AEREO";NA;NA;"0"
"6200";"Servicio de transporte aéreo";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"62";"SERVICIO DE TRANSPORTE AEREO";NA;NA;"0"
"63";"SERVICIOS ANEXOS AL TRANSPORTE; SERVICIOS DE AGENCIAS DE VIAJE";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"63";"SERVICIOS ANEXOS AL TRANSPORTE; SERVICIOS DE AGENCIAS DE VIAJE";NA;NA;"0"
"6301";"Manipulación , almacenamiento y depósito";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"63";"SERVICIOS ANEXOS AL TRANSPORTE; SERVICIOS DE AGENCIAS DE VIAJE";NA;NA;"0"
"6302";"Servicios auxiliares para el transporte";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"63";"SERVICIOS ANEXOS AL TRANSPORTE; SERVICIOS DE AGENCIAS DE VIAJE";NA;NA;"0"
"6303";"Agencias de viaje y actividades complementarias de apoyo turístico";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"63";"SERVICIOS ANEXOS AL TRANSPORTE; SERVICIOS DE AGENCIAS DE VIAJE";NA;NA;"0"
"64";"SERVICIOS DE CORREOS Y TELECOMUNICACIONES";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"64";"SERVICIOS DE CORREOS Y TELECOMUNICACIONES";NA;NA;"0"
"6401";"Servicios de correos";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"64";"SERVICIOS DE CORREOS Y TELECOMUNICACIONES";NA;NA;"0"
"6402";"Servicios de telecomunicaciones";"I";"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES";"64";"SERVICIOS DE CORREOS Y TELECOMUNICACIONES";NA;NA;"0"
"65";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS EXCEPTO LOS DE SEGURO Y DE ADMINISTRACION DE FONDOS DE JUBILACIONES Y PENSIONES";"J";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS";"65";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS EXCEPTO LOS DE SEGURO Y DE ADMINISTRACION DE FONDOS DE JUBILACIONES Y PENSIONES";NA;NA;"0"
"6500";"Intermediación financiera y otros servicios financieros excepto los de seguro y de administración de fondos de jubilaciones y pensiones";"J";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS";"65";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS EXCEPTO LOS DE SEGURO Y DE ADMINISTRACION DE FONDOS DE JUBILACIONES Y PENSIONES";NA;NA;"0"
"66";"SERVICIOS DE SEGUROS Y DE ADMINISTRACIÓN DE FONDOS DE JUBILACIONES Y PENSIONES";"J";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS";"66";"SERVICIOS DE SEGUROS Y DE ADMINISTRACIÓN DE FONDOS DE JUBILACIONES Y PENSIONES";NA;NA;"0"
"6600";"Servicios de seguros y de administración de fondos de jubilaciones y pensiones";"J";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS";"66";"SERVICIOS DE SEGUROS Y DE ADMINISTRACIÓN DE FONDOS DE JUBILACIONES Y PENSIONES";NA;NA;"0"
"67";"SERVICIOS AUXILIARES A LA ACTIVIDAD FINANCIERA";"J";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS";"67";"SERVICIOS AUXILIARES A LA ACTIVIDAD FINANCIERA";NA;NA;"0"
"6701";"Servicios auxiliares a la actividad financiera, excepto a los servicios de seguros y de administración de fondos de jubilaciones y pensiones";"J";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS";"67";"SERVICIOS AUXILIARES A LA ACTIVIDAD FINANCIERA";NA;NA;"0"
"6702";"Servicios auxiliares a los servicios de seguros y de administración de fondos de jubilaciones y pensiones";"J";"INTERMEDIACION FINANCIERA Y OTROS SERVICIOS FINANCIEROS";"67";"SERVICIOS AUXILIARES A LA ACTIVIDAD FINANCIERA";NA;NA;"0"
"70";"SERVICIOS INMOBILIARIOS";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"70";"SERVICIOS INMOBILIARIOS";NA;NA;"0"
"7000";"Servicios inmobiliarios";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"70";"SERVICIOS INMOBILIARIOS";NA;NA;"0"
"71";"ALQUILER DE EQUIPO DE TRANSPORTE";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"71";"ALQUILER DE EQUIPO DE TRANSPORTE";NA;NA;"0"
"7101";"Alquiler de vehículos de transporte";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"71";"ALQUILER DE EQUIPO DE TRANSPORTE";NA;NA;"0"
"7102";"Alquiler de maquinaria y equipo n.c.p.";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"71";"ALQUILER DE EQUIPO DE TRANSPORTE";NA;NA;"0"
"7103";"Alquiler de efectos personales y domésticos";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"71";"ALQUILER DE EQUIPO DE TRANSPORTE";NA;NA;"0"
"72";"SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"72";"SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS";NA;NA;"0"
"7201";"Servicios de informática";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"72";"SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS";NA;NA;"0"
"7202";"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"72";"SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS";NA;NA;"0"
"73";"INVESTIGACIÓN Y DESARROLLO";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"73";"INVESTIGACIÓN Y DESARROLLO";NA;NA;"0"
"7300";"Investigación y desarrollo";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"73";"INVESTIGACIÓN Y DESARROLLO";NA;NA;"0"
"74";"SERVICIOS EMPRESARIALES N.C.P.";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"7401";"Servicios jurídicos y de contabilidad, teneduría de libros y auditoria; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"7402";"Servicios de arquitectura e ingeniería y servicios técnicos n.c.p.";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"7403";"Servicios de publicidad";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"7404";"Obtención y dotación de personal";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"7405";"Servicios de investigación y seguridad";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"7406";"Servicios de limpieza de edificios";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"7409";"Servicios de fotografía, servicios de envase y empaque, servicios empresariales n.c.p.";"K";"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER";"74";"SERVICIOS EMPRESARIALES N.C.P.";NA;NA;"0"
"75";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";"L";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";"75";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";NA;NA;"0"
"7501";"Administración pública";"L";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";"75";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";NA;NA;"0"
"7502";"Fuerzas Armadas, Policías, etc.";"L";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";"75";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";NA;NA;"0"
"7503";"Obras Sociales";"L";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";"75";"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA";NA;NA;"0"
"80";"ENSEÑANZA";"M";"ENSEÑANZA";"80";"ENSEÑANZA";NA;NA;"0"
"8001";"Enseñanza inicial y primaria";"M";"ENSEÑANZA";"80";"ENSEÑANZA";NA;NA;"0"
"8002";"Enseñanza secundaria";"M";"ENSEÑANZA";"80";"ENSEÑANZA";NA;NA;"0"
"8003";"Enseñanza Superior o Universitaria";"M";"ENSEÑANZA";"80";"ENSEÑANZA";NA;NA;"0"
"8004";"Niveles combinados";"M";"ENSEÑANZA";"80";"ENSEÑANZA";NA;NA;"0"
"8009";"Enseñanza para adultos y servicios de enseñanza n.c.p.";"M";"ENSEÑANZA";"80";"ENSEÑANZA";NA;NA;"0"
"85";"SERVICIOS SOCIALES Y DE SALUD";"N";"SERVICIOS SOCIALES Y DE SALUD";"85";"SERVICIOS SOCIALES Y DE SALUD";NA;NA;"0"
"8501";"Servicios relacionados con la salud humana";"N";"SERVICIOS SOCIALES Y DE SALUD";"85";"SERVICIOS SOCIALES Y DE SALUD";NA;NA;"0"
"8502";"Servicios veterinarios";"N";"SERVICIOS SOCIALES Y DE SALUD";"85";"SERVICIOS SOCIALES Y DE SALUD";NA;NA;"0"
"8503";"Servicios sociales";"N";"SERVICIOS SOCIALES Y DE SALUD";"85";"SERVICIOS SOCIALES Y DE SALUD";NA;NA;"0"
"90";"ELIMINACIÓN DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"90";"ELIMINACIÓN DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES";NA;NA;"0"
"9000";"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"90";"ELIMINACIÓN DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES";NA;NA;"0"
"91";"SERVICIOS DE ASOCIACIONES";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"91";"SERVICIOS DE ASOCIACIONES";NA;NA;"0"
"9101";"Servicios de sindicatos";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"91";"SERVICIOS DE ASOCIACIONES";NA;NA;"0"
"9102";"Servicios de organizaciones empresariales, profesionales y de empleadores";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"91";"SERVICIOS DE ASOCIACIONES";NA;NA;"0"
"9109";"Servicios de asociaciones n.c.p.";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"91";"SERVICIOS DE ASOCIACIONES";NA;NA;"0"
"92";"SERVICIOS DE ESPARCIMIENTO Y SERVICIOS CULTURALES Y DEPORTIVOS";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"92";"SERVICIOS DE ESPARCIMIENTO Y SERVICIOS CULTURALES Y DEPORTIVOS";NA;NA;"0"
"9201";"Servicios de cinematografía, radio y televisión y servicios de espectáculos artísticos y de diversión";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"92";"SERVICIOS DE ESPARCIMIENTO Y SERVICIOS CULTURALES Y DEPORTIVOS";NA;NA;"0"
"9202";"Servicios de agencias de noticias";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"92";"SERVICIOS DE ESPARCIMIENTO Y SERVICIOS CULTURALES Y DEPORTIVOS";NA;NA;"0"
"9203";"Servicios de bibliotecas, archivos y museos y servicios culturales n.c.p.";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"92";"SERVICIOS DE ESPARCIMIENTO Y SERVICIOS CULTURALES Y DEPORTIVOS";NA;NA;"0"
"9204";"Servicios para la práctica deportiva y de entretenimiento n.c.p.";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"92";"SERVICIOS DE ESPARCIMIENTO Y SERVICIOS CULTURALES Y DEPORTIVOS";NA;NA;"0"
"93";"SERVICIOS N.C.P.";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"93";"SERVICIOS N.C.P.";NA;NA;"0"
"9301";"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"93";"SERVICIOS N.C.P.";NA;NA;"0"
"9302";"Servicios de peluquería y tratamientos de belleza";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"93";"SERVICIOS N.C.P.";NA;NA;"0"
"9303";"Pompas fúnebres y servicios conexos";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"93";"SERVICIOS N.C.P.";NA;NA;"0"
"9309";"Servicios n.c.p.";"O";"SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES N.C.P.";"93";"SERVICIOS N.C.P.";NA;NA;"0"
"95";"SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO";"P";"SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO";"95";"SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO";NA;NA;"0"
"9500";"Servicios de hogares privados que contratan servicio domestico";"P";"SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO";"95";"SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO";NA;NA;"0"
"99";"SERVICIOS DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES";"Q";"SERVICIOS DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES";"99";"SERVICIOS DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES";NA;NA;"0"
"9900";"Servicios de organizaciones y órganos extraterritoriales";"Q";"SERVICIOS DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES";"99";"SERVICIOS DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES";NA;NA;"0"
"9999";"Ns/Nr ó Actividad no especificada claramente";"Q";"SERVICIOS DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES";"99";"SERVICIOS DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES";NA;NA;"0"
